u,v,key,road_name,highway,length,betweenness
4407598921,5186870303,0,Paya Lebar Road,primary,35.67252961782039,0.0014341323211382166
241619917,249401443,0,Holland Road,primary,181.78197434955655,0.0014329312955969284
7168094629,5258463928,0,"Bedok Road, Upper East Coast Road",secondary,146.53944951088877,0.001432767745655875
7115307357,11829817082,0,Tanah Merah Coast Road,primary,636.4012439501208,0.0014317794886315074
26778928,595268319,0,Sungei Road,trunk,36.46317546990092,0.0014314770776450998
4715844877,4606975290,0,Gambas Avenue,primary,322.4025549521935,0.0014313742297831272
6528412940,5713770032,0,Cluny Road,unclassified,39.946777615138856,0.0014313359642211686
8208598257,8310847353,0,Loyang Crescent,residential,356.38949587913226,0.001431089759208999
5218340718,5557169677,0,Gul Circle,residential,270.1029541530475,0.0014309503551010565
240408141,240407505,0,Ang Mo Kio Avenue 6,primary,13.945578545447251,0.001430909164629748
2464876911,247008218,0,Fort Road,primary,116.79766751601372,0.0014300858075678175
567844696,535172827,0,Tuas Road,primary,59.54922898017653,0.001429840622671244
4724462528,2392369413,0,Sengkang West Drive,secondary,15.82382893137097,0.0014296930405550685
172484526,172484195,0,Alexandra Road,primary,18.775195151256337,0.0014293667293935942
2392369413,12076505781,0,Sengkang West Drive,secondary,33.053713486762405,0.0014291645108230853
241824706,388566397,0,Farrer Road,trunk_link,265.0295395085279,0.0014290981501218862
2706536644,4588059261,0,Sengkang West Road,primary,139.40551833786364,0.0014286754418723932
1717842390,237397297,0,Commonwealth Avenue,primary,67.57690013129212,0.001428538796857267
1343791102,1343716848,0,Ayer Rajah Expressway,motorway,1772.239602315712,0.0014281895877206676
3874552797,4594224814,0,Siglap Road,secondary,89.88816382565146,0.0014271474255567872
4600582776,1942780880,0,Yishun Avenue 1,primary,13.092344784427073,0.0014268414579794552
246144971,4488401438,0,Tractor Road,residential,448.50407869447986,0.0014266925363331207
6103692975,1492190463,0,Jurong Town Hall Road,primary,12.459447221519973,0.0014265427683374848
1856693542,385888391,0,Toh Guan Road,secondary,82.6002564247467,0.001425986350050987
1548409765,1548409704,0,Tanglin Road,primary,358.1549588086026,0.001425446009535527
3922463612,3922463615,0,,residential,42.17192248893387,0.0014253584747723894
245568749,9252109323,0,Serangoon North Avenue 1,residential,349.46672021358034,0.001424737581491009
1345982288,4749207579,0,Yuan Ching Road,tertiary,194.48818204230423,0.0014246787429658331
213032198,4713798423,0,Yio Chu Kang Road,primary,10.125808887247917,0.0014244653099007621
4745269785,4600384364,0,Sembawang Road,primary,51.66113361307921,0.0014242975094228814
5015699283,4593195742,0,Sin Ming Avenue,secondary,298.50691558979355,0.0014241685681031957
242952212,369163840,0,Compassvale Road,tertiary,9.360064131894225,0.0014241645050055408
3600777293,3600770201,0,Punggol Way,primary,55.798027776994374,0.00142362327278089
3636484793,3636484796,0,,motorway_link,57.649488472670754,0.0014233709247740585
244135877,1221460152,0,Toh Tuck Avenue,primary,425.7282374604219,0.001423140872369815
4594224811,5841587732,0,Maria Avenue,residential,80.50762194020501,0.0014230730689261256
5268654730,2392369426,0,Gerald Drive,residential,20.445990068207003,0.0014228050378667556
425482535,425482533,0,Conway Circle,residential,40.95481038119931,0.001421641610449939
6758499350,6758499349,0,Woodlands Avenue 1,secondary,8.009259779722987,0.0014213356329554026
4612317109,4612317115,0,,tertiary_link,59.13370532228899,0.0014212903899429022
309848217,309855452,0,Sandilands Road,residential,148.3245869766897,0.001421195609829489
886297460,2642042924,0,,motorway_link,202.07718755692846,0.0014209947975853132
206833639,233421104,0,Victoria Street,primary,225.2550216725335,0.0014208933528726158
535172820,535173993,0,Tuas Circus,primary,82.22045666615739,0.001420870414578334
6369791261,1363273341,0,Cairnhill Road,secondary,73.94399429128214,0.001420759697084014
7478330910,246168182,0,Jurong West Street 91,residential,284.90380595982043,0.001420542486319926
5015699405,5015699406,0,Old Tampines Road,tertiary,180.4967684975755,0.0014204448477261869
4593590672,4593590665,0,Thomson Hills Drive,residential,54.79013636330585,0.0014204208637540892
476450435,247656080,0,Harvey Avenue,residential,76.72280451775791,0.001420205700288685
392680003,4747747273,0,Hillcrest Road,residential,11.093513103154264,0.001420142622725349
259200280,243485188,0,Tay Lian Teck Road,residential,164.47080349829048,0.001419951804687259
241926186,3728790857,0,Ulu Pandan Road,primary,32.82374179563584,0.001419856598692927
229403212,229403078,0,Upper Paya Lebar Road,primary,110.3420501835374,0.0014197918354651106
229403064,229403068,0,Boundary Road,primary,40.50503792931612,0.0014186648169526985
206101427,12272826922,0,Ang Mo Kio Avenue 3,trunk,38.166364475773854,0.0014185057421688
237492442,237492848,0,Clementi Road,primary,25.894431428999642,0.0014181465611786623
1363263376,1363263538,0,Clemenceau Avenue,primary,85.92107302707831,0.0014180086555058682
4612227549,4612227546,0,,secondary_link,41.633157726607344,0.0014173982777862507
1483463593,244502002,0,Woodlands Avenue 1,secondary,42.685459246730545,0.0014173079335746722
172549834,4604149168,0,Geylang Road,primary,58.89114423348453,0.001416778782042749
7010209223,246806260,0,Keppel Road,primary,16.397471212469775,0.0014165988513803612
1852241866,237218696,0,Eu Tong Sen Street,primary,102.65797413335085,0.0014163941208997315
7101018449,245198538,0,Sims Avenue East,primary,90.50823149322045,0.0014162583427044842
4619872133,11962692862,0,Amber Road,tertiary,22.900121821572117,0.001415897319300608
6738231829,6112923430,0,Woodlands Avenue 1,secondary,192.23255979392667,0.0014148599081836891
6536959030,6536959033,0,Sixth Avenue,secondary,37.52626550166343,0.001414744956470594
6164312378,247008273,0,Fort Road,primary,7.3514156477504216,0.001414695042991032
5599381668,6064302239,0,Upper East Coast Road,secondary,155.36729299483366,0.0014142251816517354
239824621,3106351971,0,Serangoon Avenue 1,tertiary,31.318447758203277,0.0014141490875490901
4753394967,4753394968,0,Jurong West Street 51,tertiary,8.687098738246554,0.0014137442741699216
2376695045,1818863541,0,Jalan Pari Burong,residential,47.027062159341384,0.0014134480837493242
1304329326,1304329329,0,,primary_link,53.668924378048054,0.0014134212261405323
5138495437,4602541729,0,Penjuru Road,secondary,178.08406307698783,0.0014133342460471636
1702189225,1702189222,0,Yio Chu Kang Road,residential,253.7479750954024,0.0014133039714835699
5189113799,246580921,0,Jurong Town Hall Road,primary,281.6959276039091,0.0014118510806199528
4598764081,5953088704,0,Bishan Street 21,tertiary,796.2053061226575,0.0014114478802679943
2959764210,5252457373,0,Sengkang East Road,primary,10.03827143764175,0.0014111224342236008
246141168,4151977965,0,Jalan Tukang,residential,176.0257170808286,0.0014110592798800344
4746057706,1717842414,0,Alexandra Road,primary,53.917759249453525,0.0014103432423947689
5258463928,7605355638,0,Upper East Coast Road,secondary,70.2739991429911,0.0014102817436346196
4817287462,7115307357,0,Tanah Merah Coast Road,primary,417.4278370549464,0.001410195273029947
259200535,259200280,0,Elliot Road,residential,158.91475816513326,0.0014099340502721908
5305030516,5686998437,0,Upper Serangoon View,residential,554.231685846241,0.0014096672150195092
4602710859,6690920004,0,Jurong East Central,secondary,223.3827870797688,0.0014092549025162386
4151977965,4151977963,0,Jalan Tukang,residential,35.343802673890075,0.0014092208969324494
1795317125,5014444730,0,North Buona Vista Road,primary,11.132288910217477,0.001408985255821856
535173993,567844689,0,Jalan Ahmad Ibrahim,primary,40.97326427163122,0.0014088718751106696
1701108670,1702189222,0,Dedap Road,residential,17.80991329277348,0.0014087634230673194
1150246957,1150246940,0,Jalan Ishak,residential,75.0993480218264,0.0014087476820811298
2085361301,847906798,0,Jalan Jambu Ayer,residential,66.98220852177081,0.001408550705035725
243480908,243480912,0,Joo Chiat Place,residential,16.798305845553156,0.001408503467198283
4605891087,566641397,0,Benoi Road,secondary,391.1173447903553,0.0014082297333891654
4593448835,5686481473,0,Ang Mo Kio Street 23,residential,7.232914347957464,0.0014080961789296911
2061123584,243480912,0,Joo Chiat Place,residential,225.89087484554017,0.0014077606309321965
5241702999,389449642,0,Stevens Road,secondary,58.61114528494071,0.0014076257499119247
230851200,230851038,0,Airport Road,primary,20.856157823671882,0.001407503590002874
4430972322,4430972321,0,Buangkok Drive,primary_link,88.56484546728908,0.0014075014360520781
9828350527,5216985653,0,"Tampines Street 64, Tampines North Drive 2","['residential', 'tertiary_link', 'tertiary']",495.9396962972145,0.00140745188155426
4740612737,3923016220,0,Jurong Town Hall Road,primary,28.552531353074357,0.001407417291455372
7702341316,232082970,0,Jalan Sultan,secondary,113.3845556199893,0.0014067978359006959
1122800572,566224688,0,Henderson Road,secondary,257.5985444336252,0.0014061554716949603
2636173664,992571798,0,Tampines Avenue 9,secondary,11.072266436339685,0.0014060787612143876
4602578377,4602578383,0,Middle Road,secondary,175.995596186702,0.0014060749741008855
5689420345,26781923,0,Telok Blangah Road,primary,224.29330522185143,0.0014057953272874667
244322150,244322142,0,Marsiling Lane,residential,330.40553788230994,0.0014055420737001407
574458712,1241531428,0,Kampong Java Road,secondary,184.18195720113317,0.0014055208616790577
229181903,1711536786,0,Yio Chu Kang Road,primary,545.5073933141505,0.0014043043372503983
4602641149,243713359,0,Choa Chu Kang Way,primary,67.35236836591035,0.0014041384494693488
4971868632,1492179366,0,Toh Guan Road,secondary,37.532460292313665,0.0014034574819123682
243218925,4598923528,0,Henderson Road,secondary,48.47199930151706,0.0014034244984967995
960396578,896683604,0,Tampines Street 11,residential,16.372533887815095,0.0014029327470573597
6224334281,6224334282,0,,primary_link,17.220561839860093,0.0014024674416959581
5980661440,6164312378,0,Fort Road,primary,40.07226261195038,0.001402051032552099
4724826062,4260912280,0,Bukit Batok West Avenue 8,residential,14.21027370621311,0.001401374636928673
5278206410,244325890,0,Admiralty Road West,primary,20.083906037526365,0.0014012979250596202
244918829,4602460477,0,Yishun Ring Road,secondary,173.19890212564857,0.0014012241860779273
4604003026,1599259511,0,Yuan Ching Road,tertiary,180.46417968122805,0.0014008897787706333
237279254,1318603823,0,Cantonment Link,residential,116.90017314072004,0.0014006878830560567
243480912,2061123584,0,Joo Chiat Place,residential,225.89087484554017,0.0014005870776921182
1746015000,6136193773,0,Jalan Jurong Kechil,secondary,136.39952728788776,0.0014002874316186313
4604229260,4604229261,0,Geylang East Central,secondary,17.922579610643325,0.0014002527121803746
5179053746,2577843892,0,Boon Lay Avenue,tertiary,456.11782633457074,0.001400082094677529
707481371,885998151,0,Kismis Avenue,residential,46.673573858418955,0.001399803839362854
236594580,236573352,0,Old Jurong Road,secondary,25.55851815763237,0.0013993536594356921
12213144214,12213144212,0,South Buona Vista Road,tertiary,82.82729278256011,0.0013990511564765903
12076491359,12076491362,0,,secondary_link,28.355662082625088,0.0013987857553778888
236619352,236636722,0,Dairy Farm Road,motorway_link,528.8181777135406,0.0013987126267351179
4459074523,4459074630,0,Sin Ming Road,tertiary,16.444945291120742,0.0013983473065345131
12119842772,847906789,0,Dunearn Road,trunk,18.28692328829396,0.0013982464411828592
247043821,2667997458,0,Jalan Tan Tock Seng,residential,16.41407617307326,0.0013976987232000324
1854311976,602215543,0,Napier Road,primary,25.17293662070552,0.0013969170814093765
247043859,6369791261,0,Cairnhill Road,secondary,31.847578296290173,0.001396327835965852
237398785,1717842317,0,Commonwealth Avenue,primary,200.34604166079998,0.0013963205103235748
2577843828,5179053746,0,Boon Lay Avenue,tertiary,11.87652638808296,0.0013961104395609574
1548433183,249797248,0,,primary_link,70.5172630666961,0.001395938589483239
5146132538,5146132544,0,Old Choa Chu Kang Road,secondary,600.4779760969408,0.0013955155827466861
6758499349,1110929996,0,Woodlands Avenue 1,secondary,200.96618866649115,0.0013954125579724026
842360715,842360588,0,Tuas Avenue 20,unclassified,426.03926787832836,0.0013952684490917862
172415668,26778964,0,Orchard Road,primary,57.77786501239234,0.0013952070341896189
4685938726,4685938720,0,Bedok North Avenue 2,residential,362.57993510300764,0.0013949995453414713
246960838,3109302810,0,Paya Lebar Road,primary,140.80154844376827,0.0013949207924416726
4603982444,6657795669,0,Meyer Road,tertiary,66.93175307032794,0.0013947725577166245
3838403311,5014444369,0,one-north Avenue,tertiary,23.123008447258293,0.001394516850484666
1942780880,1942780878,0,Yishun Avenue 1,primary,316.50451637136877,0.00139405803832132
4606906024,4606906025,0,Admiralty Road West,primary,18.252819426100356,0.0013939221900434048
5228797597,6929833980,0,Tan Tock Seng Link,residential,283.86245926517927,0.0013936158168081393
1820054749,1820054755,0,Tampines Avenue 10,primary,39.47663601552305,0.0013935236794255501
5184863974,4738914771,0,Woodlands Street 83,residential,556.1699320989396,0.0013928280106806537
243474846,4594226203,0,Mountbatten Road,primary,218.3057295127694,0.0013927737625789361
177002611,4607458642,0,Upper Serangoon Road,primary,80.63557906235238,0.0013927099644100028
535172827,535172822,0,Tuas Circus,primary,79.94515205594658,0.0013924730998276405
4607458642,1530950955,0,Upper Serangoon Road,primary,261.3154801433723,0.0013924634841893508
8426616493,6151698771,0,Delta Road,primary,59.20054157429718,0.0013918447670592648
172549786,254652245,0,Geylang Road,primary,21.774129215477593,0.0013918268203527472
243213578,243213841,0,Kim Seng Road,primary,18.38114331060382,0.0013917444874469668
1809047454,2027502194,0,Pasir Ris Drive 8,primary,220.75255216952695,0.0013916508068757634
4738053733,2925460945,0,,motorway_link,308.23446023671266,0.0013915598766922966
4726434135,4726434137,0,Ayer Rajah Avenue,tertiary,13.273629312970064,0.0013912920529643774
5643502199,308938197,0,Ang Mo Kio Avenue 1,primary,12.203554746073175,0.0013911065547084541
566641417,4728309155,0,Jalan Ahmad Ibrahim,primary,476.4528037830298,0.001391099565658405
4591500394,8882622251,0,,primary_link,67.79822017465497,0.0013910315679600204
5599381661,259200653,0,Palm Drive,residential,80.29476964617477,0.001390705457475787
6304648877,4724990657,0,Yishun Avenue 1,primary,294.1965004153369,0.0013905407477904997
3662273900,247709736,0,Sin Ming Avenue,secondary,307.9851782206858,0.0013905275186764524
4612227550,4612227546,0,Choa Chu Kang North 5,tertiary,213.50698753362192,0.0013904720413762306
237566456,2577843633,0,Jalan Boon Lay,primary,60.08592006876444,0.0013903158551281953
439986651,4591891508,0,Bishan Road,primary,388.29577322574227,0.001390235125117791
243855455,4612227545,0,Choa Chu Kang North 5,tertiary,202.43178104325693,0.0013900636859349677
4459074738,4459074741,0,Tampines Road,secondary,7.996773706757383,0.0013896216406232707
566641845,1306520607,0,,primary_link,122.41124795262897,0.0013891399476273554
5596811235,4594224389,0,East Coast Road,secondary,222.88451949380743,0.001389094243828931
1729066078,1733882454,0,Leedon Park,residential,107.4855751960225,0.0013882811134836215
7605355638,243486451,0,Upper East Coast Road,secondary,112.19096102331766,0.0013879803153811498
246500067,8430267887,0,Grange Road,primary,180.0985901730075,0.0013878028668970737
1268340043,4593182441,0,Bedok South Avenue 3,tertiary,458.42846010288565,0.0013875393376515414
256107809,256107829,0,Frankel Drive,residential,73.26176333271432,0.0013873683567311357
877250121,5601425597,0,Tampines Avenue 2,secondary,286.0306972751042,0.0013873400401095935
571443272,243479483,0,Mountbatten Road,primary,267.14585493990427,0.0013871642904495368
4594224797,3874552797,0,Siglap Road,secondary,60.59078097249961,0.0013865376426076585
245198527,7101018449,0,Sims Avenue East,primary,1.5522782991107895,0.001385827292110041
244134659,4868234657,0,Old Jurong Road,secondary,401.72604749692385,0.0013854922655844727
4675560729,4675560731,0,,motorway_link,12.88460439436617,0.0013853642472040303
2085366122,2085366118,0,Sixth Avenue,residential,89.46894278035025,0.001385297020577145
4591891513,439986654,0,Bishan Road,primary,234.06812849288525,0.0013848246553732012
245566415,243663917,0,Joo Seng Road,residential,329.5718976433186,0.001384746023988489
259200537,259200535,0,Palm Road,residential,194.1289347124609,0.0013846798764754068
4594224811,4594224808,0,Siglap Road,secondary,43.20004737250574,0.0013844501034323746
4722941848,1599447648,0,Admiralty Road East,primary,102.79408284278202,0.0013841271340836838
243423448,242931421,0,Ang Mo Kio Avenue 8,primary,16.911716391822424,0.001383350831742059
439986670,2509968094,0,Braddell Road,trunk_link,36.31753297626658,0.0013830499209066167
10651546950,11461546674,0,Woodlands Drive 17,residential,559.610465595701,0.0013827959802859835
5686998437,5686998434,0,Upper Serangoon View,residential,45.40319299391349,0.0013827817745153028
4745481202,4598515796,0,Kim Tian Road,residential,86.9780091208385,0.001382511957902716
1553453140,1534825213,0,Clementi Road,primary,538.1422985794495,0.0013821625541502905
992571798,5246570485,0,Tampines Avenue 7,secondary,9.965088612810767,0.0013816322210341476
1735568496,377561483,0,Braddell Road,trunk_link,234.64228207532824,0.0013815166888523844
4430972278,3063313299,0,Sengkang East Road,primary,156.65375028345005,0.0013812900847952868
239674448,1795313940,0,Commonwealth Avenue West,primary,10.724504196673282,0.001381203265320503
4727983575,4591806504,0,Boundary Road,primary,88.64172125662958,0.0013806958452636136
597109206,1363479454,0,,motorway_link,418.1681709612741,0.0013805313032354883
1129752560,890275024,0,Jalan Bukit Merah,primary,29.0013811318287,0.0013797415869014286
243230458,243230438,0,Ubi Road 1,tertiary,15.816250224098379,0.0013793783588259586
1357035003,237528113,0,Clementi Avenue 6,primary,46.70509226668683,0.0013793351272268725
5683974196,245396678,0,,primary_link,30.294490708621723,0.0013793002683980858
3073120651,245404135,0,Rangoon Road,tertiary,161.3872285132439,0.0013792956057739737
439978027,439978021,0,Andrew Road,residential,163.15302348635137,0.0013780450297679171
5601131676,5601131673,0,Upper Changi Road,residential,113.16794316469812,0.001377957645873845
5667041986,5667041974,0,Clementi Avenue 2,secondary,35.741907501782,0.0013779547156257232
4604275749,4604275750,0,Bukit Batok East Avenue 6,secondary,13.006304822672078,0.0013778812646931123
1988308358,4723332668,0,Pasir Panjang Road,secondary,34.78204127920726,0.0013777319630596245
175320281,6670017975,0,Queensway,trunk,29.05938066867486,0.0013774996075441822
4747747273,4598766136,0,Hillcrest Road,residential,28.869332733593343,0.0013773152893956015
244492319,6164077323,0,Woodlands Avenue 6,tertiary,157.8928260667133,0.0013771269587559516
4594224810,560661533,0,New Upper Changi Road,primary,11.928603664593373,0.0013768155020382016
1792763695,1651590772,0,Commonwealth Avenue,primary,337.39371040936754,0.0013757510676869493
233432633,206833848,0,Arab Street,tertiary,15.255012436356907,0.0013754730795623258
617951482,617951492,0,Jalan Kandis,residential,57.10404648837926,0.0013751436834873309
5178672866,4724826062,0,Bukit Batok West Avenue 8,residential,294.1949990977465,0.0013749203336834573
1829822456,4736504887,0,Outram Road,primary,172.99501038073356,0.0013748534206535809
10795193422,239824621,0,Serangoon Avenue 1,tertiary,15.3444235479929,0.0013747484007074972
5172094047,1548432990,0,Outram Road,primary,256.6712695161944,0.0013743604602122802
425489071,376620697,0,Chartwell Drive,residential,29.5994194181345,0.0013741400950583573
5952928221,5187155475,0,Paya Lebar Road,primary,300.96187622539844,0.0013739874405300167
5158040655,1781550568,0,,motorway_link,60.84216909286587,0.0013736444785507184
1717842414,243218790,0,Alexandra Road,primary,47.02519806435987,0.0013733716602050612
11962692862,6251464271,0,Amber Road,tertiary,61.378051548624555,0.0013733441508734098
4591891498,4935012075,0,Bishan Road,primary,393.07130330901515,0.0013727191268004294
4690946942,4599023556,0,Ang Mo Kio Industrial Park 2,tertiary,8.788159197077238,0.001372437734079908
3063313544,369164647,0,Punggol Road,secondary,33.45346724237587,0.0013722298014157406
246293814,5667042628,0,Clementi Avenue 2,secondary,9.346816711282228,0.001372006541831457
3865151090,1790134841,0,Science Park Drive,secondary,793.3788779398674,0.0013716267706977508
1942780878,4714239749,0,Yishun Avenue 1,primary,27.602348888312335,0.0013708440757569111
244972129,1855321312,0,Sixth Avenue,secondary,264.48492762583857,0.0013707679488581769
4598923519,4598923512,0,,primary_link,87.79658307145938,0.0013707403757578897
2509900470,439986670,0,Braddell Road,trunk_link,88.37067190712143,0.001370263787833644
4674044572,5113422345,0,Upper Changi Road East,primary,240.0207718851825,0.0013699973780424016
242936780,410061928,0,Buangkok Green,primary,10.319785214971938,0.0013698720533375194
5681549950,244322105,0,Woodlands Centre Road,secondary,8.372821744136578,0.001369806655945518
5152330084,1796900885,0,Tuas South Avenue 5,tertiary,395.8183053369707,0.001369653709317996
5152210481,5152210482,0,Tuas South Avenue 9,tertiary,8.048329804529434,0.0013694621705058398
1167599547,244500608,0,Woodlands Lane,residential,14.78770244854755,0.0013690226176467763
367454672,1863993160,0,Chestnut Avenue,residential,113.3727927318118,0.0013689800459379803
2667997460,2440447191,0,Moulmein Road,primary,95.02125934906698,0.001368697001265381
4602700743,571917324,0,Bukit Timah Road,trunk,33.45275778817813,0.0013686776001083447
5256747912,4747947583,0,West Coast Way,tertiary,12.032838926162562,0.0013686226021430632
239885744,1370077112,0,Mount Vernon Road,residential,466.4684593284774,0.0013683736995259927
5146131400,2523830135,0,Sungei Tengah Road,secondary,29.44296489066471,0.001367851712019415
2523830135,2584498492,0,Sungei Tengah Road,secondary,13.453718802440717,0.0013677257810074258
4604275702,4868234655,0,,trunk_link,77.5135752997715,0.001367697440872495
5219990416,5219990415,0,Seletar West Link,secondary,13.585281743686663,0.001367008352844062
243213841,5272300049,0,Outram Road,primary,36.41496592055771,0.0013665836570273687
246960834,3109302810,0,,motorway_link,149.35044384824187,0.0013665389658652789
4593590665,4593590672,0,Thomson Hills Drive,residential,54.79013636330585,0.0013665257015544093
243213802,243213711,0,Havelock Road,primary,93.03012142314667,0.001366287953375495
310638750,4745265396,0,Springleaf Road,residential,114.21283684357451,0.0013660402694341005
229406089,4591709519,0,Boundary Road,primary,207.1711028199323,0.0013659984759809144
236364884,236336294,0,Arab Street,tertiary,79.12948568006122,0.001365891881864167
4674894063,4674894083,0,Bangkit Road,residential,544.1175930354925,0.0013656573917578576
5246570485,5246570484,0,Tampines Avenue 12,primary,40.738678792256245,0.0013656101700422116
3865151122,4727906733,0,Punggol Road,secondary,97.70232335569563,0.0013655763600703061
258091124,4598835256,0,Marine Crescent,residential,429.50799944611305,0.0013655583920160297
2584493610,2584493611,0,Tuas South Avenue 12,unclassified,13.103135087683869,0.001365470987494795
5152210482,4606359361,0,Tuas South Avenue 9,tertiary,22.19099830856213,0.0013652767994257037
3106351936,3106351939,0,,primary_link,55.81764840791577,0.0013652348416121466
369164647,242950993,0,Punggol Road,secondary,11.801974107429112,0.0013648866303518125
241619560,1911008974,0,Holland Road,primary,152.79398561475716,0.0013648827245113365
566642093,566642091,0,Jurong Port Road,secondary,36.23443422806527,0.001364343162898366
4593465863,4690882393,0,Hougang Avenue 2,trunk,298.2218819998149,0.0013641837425954302
5178392191,4702038549,0,Punggol Field,residential,152.65412938115395,0.0013631671454468316
4602578383,4602578385,0,Middle Road,secondary,13.377344315639062,0.0013630270437742888
617035619,617035622,0,Sembawang Road,tertiary,116.30770669940654,0.001362969144379291
2071128705,1861192315,0,Old Airport Road,secondary,127.13263197586721,0.0013627510546942835
4687611020,4687611021,0,Bedok North Street 1,tertiary,9.12343783593389,0.0013626062888877186
5176859029,5014445818,0,Pasir Panjang Road,secondary,817.8694110803497,0.001362547947347934
1829822450,237218779,0,Outram Road,primary,67.7841237666223,0.0013625242893102992
244316861,1255447479,0,Transit Road,residential,13.749338499086974,0.001361815632034105
244001032,5278405552,0,Sungei Kadut Drive,secondary,6.987982127597039,0.0013616127744193777
4715844878,4715844877,0,Gambas Avenue,primary,37.69065102357951,0.0013614048435371669
243415158,3662273900,0,Sin Ming Avenue,secondary,34.14465567400421,0.0013612745200236444
243486451,6587053109,0,Upper East Coast Road,secondary,189.15643102783454,0.0013609141693850572
1210144853,4735178395,0,Clementi Road,primary,48.150967760536716,0.001360255137014065
4612227527,4612227531,0,Choa Chu Kang Way,primary,451.17782219452204,0.0013601564855379876
1701877088,4588059262,0,Sengkang West Road,primary,36.072153351883486,0.0013600636441154332
5817876953,5599381209,0,Upper East Coast Road,secondary,216.41262313390996,0.001359587462654127
1796900884,5152330083,0,Tuas South Avenue 5,tertiary,143.06520159077562,0.001359059780067027
4600773947,1856843815,0,Lower Delta Road,primary,145.43724899810957,0.0013587429234726532
4594224796,4594224797,0,Siglap Road,secondary,45.51153242607151,0.001358732229114864
1541260181,1541260473,0,Balestier Road,primary,123.38526089476507,0.0013586833539298117
245198545,245198555,0,Sims Avenue East,primary,5.866870134649675,0.001358199733172337
6812141533,4609269533,0,Tanglin Road,primary,46.280428792746505,0.0013578477633456587
206250869,206089580,0,Upper Thomson Road,primary,12.843152441980724,0.0013578442222419507
4609269533,6827069003,0,Tanglin Road,primary,209.95240001958834,0.0013576012831250071
245404238,3073120651,0,,motorway_link,47.9381405813927,0.0013573472597745316
568256248,568256216,0,Jurong Town Hall Road,primary,80.41238230680887,0.0013573375369174089
1218572755,1218572711,0,West Coast Drive,residential,216.5941790207624,0.0013571670566956187
4592960020,5643502199,0,Ang Mo Kio Avenue 1,primary,499.50132923645083,0.001356493872200326
230839347,386620140,0,Hougang Avenue 3,trunk,9.701594224151226,0.001356491855962767
239712244,1553453140,0,Clementi Road,primary,31.871130773675624,0.001355154897957154
5015085574,5015085605,0,Buangkok Green,primary,269.4031553580543,0.0013551303106573347
242952267,4430972278,0,Sengkang East Road,primary,38.42867865216573,0.0013550215158197284
247656081,5601131668,0,Upper Changi Road,residential,139.97045738758752,0.0013549064392516337
390365454,245161585,0,Nassim Road,residential,219.284242672807,0.0013544396018351941
258024149,258024077,0,Lorong Nangka,residential,101.79666428482729,0.0013539250276294853
244148994,244148977,0,Neo Tiew Road,primary,544.9625127448983,0.0013530823531738077
244148994,244148999,0,Neo Tiew Crescent,residential,1730.0536328774156,0.0013530823531738077
392679889,392679915,0,Vanda Road,residential,132.22041526134063,0.0013527332628034993
1539812519,1539812608,0,,motorway_link,304.3904406438495,0.0013524808064402955
1539812529,1539812456,0,,motorway_link,352.05168402528517,0.001352427413423274
232207810,232353329,0,Stamford Road,primary,98.34095542623372,0.00135238602014411
5596811223,882267768,0,Changi Road,primary,42.161363693205985,0.0013523396875432382
5280640155,4656656951,0,"Changi Coast Road, Nicoll Drive",primary,2545.4936142474517,0.001352070153674308
3106351971,3054879051,0,Serangoon Avenue 1,tertiary,32.58212081145996,0.0013519630070275783
243680755,4602456628,0,Tampines Avenue 7,primary,32.97533693600083,0.0013518322488784945
4745145694,4745145695,0,Woodlands Road,primary,30.301483422158384,0.001351793364921653
241824702,1773495429,0,Farrer Road,trunk_link,29.681605417481308,0.001351320026558747
1706605936,1706605959,0,Siang Kuang Avenue,residential,76.7342766570624,0.0013511599350920394
1744516774,1744516773,0,Bukit Timah Road,trunk_link,69.5568590624348,0.0013508912391298413
5015085594,242936780,0,Buangkok Green,primary,48.21429973515889,0.0013507897550129686
243674396,1790036385,0,Bedok Reservoir Road,secondary,456.31420291589166,0.0013507153679975575
3251145599,471502410,0,,primary_link,82.32403807394851,0.0013502873288709872
1538307156,235129768,0,Ophir Road,trunk,149.83335864181578,0.0013501828329182885
4715664050,4712372646,0,Yishun Ring Road,secondary,439.6518464887858,0.0013498187172705234
4593448830,4593448835,0,Ang Mo Kio Street 23,residential,247.27007207540152,0.0013496780425975006
258304774,258304676,0,Crescent Road,tertiary,103.27699601656181,0.0013495892043931988
386575357,386575246,0,Hougang Avenue 5,tertiary,10.290546483894213,0.0013494888741581047
4459074630,5977080283,0,Sin Ming Road,tertiary,74.61902394250394,0.001349207277832711
313930940,313931533,0,Jalan Remaja,residential,126.05594696022128,0.001348736267429624
3553412965,2661055950,0,,motorway_link,269.11044300414915,0.0013486811468980907
245566404,245566415,0,Joo Seng Road,residential,260.6685156441754,0.0013483667646999962
9252109323,245568738,0,Serangoon North Avenue 1,residential,312.659397558582,0.001348232846490342
1366619474,1366619147,0,Mulberry Avenue,residential,28.350042440261007,0.0013480892616947392
5930580317,5930580316,0,Seletar Aerospace Drive,tertiary,9.45866692431491,0.0013480218044452331
243988661,2684795679,0,Clementi Road,primary,216.1418406123772,0.0013475547027582038
4749146134,4749146137,0,Jurong West Street 51,tertiary,222.27188848082895,0.0013473023813788234
